Collection,Predicate,Geo
道光十九年顶头契,地理位置,中国
光绪鸠江新安书院公产图,地理位置,中国
道光九年租批,地理位置,中国
同治本村豆租簿,地理位置,中国
乾隆二十九年合同,地理位置,中国
万历二十七都五图归户亲供册,地理位置,中国
嘉庆十九年当契约_1,地理位置,中国
咸丰元年租批_1,地理位置,中国
乾隆三十五年卖契_1,地理位置,中国
乾隆催单,地理位置,中国
道光三十年租批_3,地理位置,中国
方实妇退青苗小买田契,地理位置,中国
乾隆四十八年九月徐济铭卖田契,地理位置,中国
乾隆三十四年租批,地理位置,中国
道光十二年卖契,地理位置,中国
乾隆二十一年合同,地理位置,中国
乾隆五年十一月汪树周卖田契,地理位置,中国
道光八年四月毕景星卖大小买田契,地理位置,中国
乾隆十年十一月许王亮卖地契,地理位置,中国
同治年号租批,地理位置,中国
同治元年正月胡新起大小买卖田契,地理位置,中国
乾隆十八、二十一年吴华卿卖屋及田地契,地理位置,中国
同治九年七月王门叶氏卖大买田契,地理位置,中国
同治八年十月许元发退小买田契,地理位置,中国
汪程氏大小买卖田契,地理位置,中国
同治十一年七月鲍坎亭卖田契,地理位置,中国
合同,地理位置,中国
同治六年十二月姚脸攀卖田契,地理位置,中国
道光三十一年卖契约,地理位置,中国
嘉庆七年当契约,地理位置,中国
乾隆四十七年当契约,地理位置,中国
同治元年正月胡门汪氏大小买卖田契_1,地理位置,中国
嘉庆十九年当契约_2,地理位置,中国
乾隆四十七年卖契,地理位置,中国
道光三十年三月许仰高等卖屋地及木枓契,地理位置,中国
嘉庆六年实契,地理位置,中国
顺治六年鱼鳞册_3,地理位置,中国
道光十九年一本堂进神主账,地理位置,中国
歙县告示,地理位置,中国
方实妇退青苗小买田契_1,地理位置,中国
嘉庆十七年当契,地理位置,中国
乾隆五十九年当契,地理位置,中国
同治元年三月汪方氏卖田契,地理位置,中国
许德峰卖屋基地契,地理位置,中国
炳文卖大小买田塘契,地理位置,中国
嘉庆重建宋祠收支总账,地理位置,中国
嘉庆十九年当契约_3,地理位置,中国
嘉庆十一年当契约,地理位置,中国
四门租册,地理位置,中国
道光十九年当契,地理位置,中国
会书,地理位置,中国
嘉庆十七年当契_1,地理位置,中国
账簿,地理位置,中国
高阳尊敬堂世次簿,地理位置,中国
契约底册,地理位置,中国
康熙进主簿,地理位置,中国
乾隆五十七年当契,地理位置,中国
光绪十二年卖契约,地理位置,中国
乾隆四十八年卖契约,地理位置,中国
乾隆二十五年十二月汪阿胡卖田契,地理位置,中国
乾隆二十九年十一月程阿刘卖田契,地理位置,中国
乾隆三年八月朱天馀卖田契,地理位置,中国
乾隆四年三月程咸光卖田契,地理位置,中国
乾隆四十六年十一月许承基卖地契,地理位置,中国
乾隆三十七年换契,地理位置,中国
乾隆六十年当契约,地理位置,中国
嘉庆十六年当契约,地理位置,中国
同治歙县三拾五都三图册,地理位置,中国
契约底册_1,地理位置,中国
乾隆二年九月许殿卖地契,地理位置,中国
乾隆二十五年当契约,地理位置,中国
嘉庆十三年当契,地理位置,中国
乾隆十年十月赵德芳卖地契,地理位置,中国
乾隆十年七月吴阿汪卖屋契,地理位置,中国
嘉庆十九年当契约_4,地理位置,中国
康熙二年五月孙良栋等状具,地理位置,中国
嘉庆十三年当契_1,地理位置,中国
乾隆二十八年租批_1,地理位置,中国
道光十九年当契_1,地理位置,中国
乾隆十六年当契,地理位置,中国
许定和墨据,地理位置,中国
乾隆四十年当契约,地理位置,中国
嘉庆十四年当契约_2,地理位置,中国
嘉庆十六年当契,地理位置,中国
乾隆六十年当契约_1,地理位置,中国
嘉庆七年当契约_1,地理位置,中国
乾隆五年十一月汪楚玉卖田契,地理位置,中国
道光十九年当契_2,地理位置,中国
道光二年八月许阿卖田契,地理位置,中国
许德润遵旨议奏事,地理位置,中国
歙县二十九区五段七甲归户清册,地理位置,中国
垂字伐字号契约底册,地理位置,中国
道光八年当契,地理位置,中国
会票领生息券,地理位置,中国
康熙五十一年黟县斩脑飞占等事,地理位置,中国
道光二十一年十二月鲍泽曾卖田契,地理位置,中国
同治十一年叶程氏卖大买田塘契,地理位置,中国
乾隆三十年卖契约,地理位置,中国
乾隆三十九年二月汪绥臣典屋契,地理位置,中国
嘉庆七年当契约_2,地理位置,中国
租批,地理位置,中国
同治四年八月程门鲍氏卖大小买田契,地理位置,中国
道光三十年十二月黄智伦卖田契,地理位置,中国
道光二十八年三月黄阿程卖大买田契,地理位置,中国
同治元年十二月许荣友转典屋契,地理位置,中国
道光十七年当契约,地理位置,中国
乾隆五十八年当契约,地理位置,中国
阖族公靖二十一世泰寿公神主入祀孝义龛议,地理位置,中国
玉树轩,地理位置,中国
嘉庆十四年当契约_3,地理位置,中国
同治九年九月许甫卖田契,地理位置,中国
道光九年当契约,地理位置,中国
道光十一年七月程门胡氏典屋契,地理位置,中国
契约_1,地理位置,中国
道光十四年十二月汪景云卖大买田契,地理位置,中国
嘉庆十六年当契_1,地理位置,中国
咸丰四年卖契,地理位置,中国
道光三十年典契约,地理位置,中国
嘉庆十九年当契约_5,地理位置,中国
嘉庆十六年当契约_1,地理位置,中国
嘉庆元年当契,地理位置,中国
乾隆三十三年卖契约,地理位置,中国
嘉庆十一年当契约_1,地理位置,中国
许攸业归户,地理位置,中国
乾隆四十六年当契约,地理位置,中国
大咸丰租批,地理位置,中国
万历二十七都五图契约底册,地理位置,中国
乾隆三年九月许阿刘卖田契,地理位置,中国
乾隆三十二年十二月程鲍氏卖田契,地理位置,中国
乾隆十年六月朱阿程典屋契,地理位置,中国
乾隆五十二年三月许景洛卖田契,地理位置,中国
乾隆六年九月成阿叶卖田契,地理位置,中国
乾隆九年十一月许公肃卖田契,地理位置,中国
乾隆二十九年十一月程履吉卖田契,地理位置,中国
乾隆二年九月许阿詹卖屋契,地理位置,中国
光绪伙食杂用,地理位置,中国
道光十二年租批_1,地理位置,中国
道光九年当契约_1,地理位置,中国
乾隆四十三年十月汪阿吴卖田契,地理位置,中国
嘉庆元年当契_1,地理位置,中国
万历二十七都五图三甲朱学源户册,地理位置,中国
光绪二十一都二图陆甲江腊实征册,地理位置,中国
乾隆四十二年当契,地理位置,中国
乾隆十八年八月悟恒卖田契,地理位置,中国
许氏宗祠神主票,地理位置,中国
嘉庆十六年当契_2,地理位置,中国
乾隆十八年八月吾酉卖田契,地理位置,中国
乾隆二十八年十二月许庭邵卖田契,地理位置,中国
乾隆二十八年典契,地理位置,中国
许文竹卖山契,地理位置,中国
乾隆五十八年当契约_1,地理位置,中国
乾隆二十四年二月赵阿程卖屋契,地理位置,中国
乾隆二年十一月程令宜卖田契,地理位置,中国
乾隆十年十一月张华山卖田契,地理位置,中国
汪君甫卖大买田契,地理位置,中国
道光二十八年十一月许景文典屋契,地理位置,中国
化字号鱼鳞册,地理位置,中国
乾隆五十六年卖契,地理位置,中国
道光十年当契,地理位置,中国
乾隆五十年十一月程黄氏卖田契,地理位置,中国
嘉庆十一年当契约_2,地理位置,中国
道光二十九年十二月许天喜卖大买田契,地理位置,中国
乾隆二十八年借契约,地理位置,中国
乾隆四十年租批,地理位置,中国
乾隆二十六年七月许阿鲍卖田契（契177）,地理位置,中国
嘉庆七年当契约_3,地理位置,中国
嘉庆十三年当契_2,地理位置,中国
道光十年当契_1,地理位置,中国
乾隆二十八年三月赵尔坚卖地契,地理位置,中国
乾隆四十三年卖契,地理位置,中国
租批_1,地理位置,中国
乾隆五十七年当契_1,地理位置,中国
嘉庆十九年当契约_6,地理位置,中国
批据,地理位置,中国
道光三十年十一月江灶禄立分单,地理位置,中国
同治十二年十一月许浦转典屋契,地理位置,中国
宣统年号租批,地理位置,中国
宣统元年时宪书,地理位置,中国
（田）执照,地理位置,中国
纂修方略凡例二十二条,地理位置,中国
道光十二年租批_2,地理位置,中国
同治元年正月张遂辉卖大买田契,地理位置,中国
乾隆二十六年租批,地理位置,中国
乾隆二十七年当契,地理位置,中国
乾隆四十一年卖身契约,地理位置,中国
嘉庆二十三年当契约,地理位置,中国
大咸丰四年租批,地理位置,中国
乾隆四十七年卖契_1,地理位置,中国
荫祠老归户,地理位置,中国
乾隆四十三年当契约,地理位置,中国
借字借约,地理位置,中国
太平县移文,地理位置,中国
嘉庆十一年当契约_3,地理位置,中国
乾隆五十年卖契约,地理位置,中国
道光十八年当契约,地理位置,中国
乾隆三十年卖契约_1,地理位置,中国
同治元年正月陈银莘卖小买田契,地理位置,中国
乾隆四十九年卖契约,地理位置,中国
篁墩祖墓泪流,地理位置,中国
同治七年租簿,地理位置,中国
乾隆四十九年租批,地理位置,中国
卢炳奎退小买田契,地理位置,中国
墨据,地理位置,中国
遵约包约,地理位置,中国
道光十五、十七年卖田契,地理位置,中国
各种租单,地理位置,中国
佃田耕种名册,地理位置,中国
道光二十九年卖契约,地理位置,中国
叶舒荣等为许扶万徵挽章启,地理位置,中国
嘉庆五年当契约,地理位置,中国
租批_2,地理位置,中国
卖契,地理位置,中国
嘉庆十一年当契约_4,地理位置,中国
道光元年昌邑钱粮簿,地理位置,中国
顺治六年丈量鱼鳞经册,地理位置,中国
顺治鱼鳞册_1,地理位置,中国
顺治丈册,地理位置,中国
万历四十七年卖契约,地理位置,中国
朱兆麟履历,地理位置,中国
光绪十八年五月许存骅卖田契,地理位置,中国
光绪九年十一月十四日青阳县案卷,地理位置,中国
户部执照,地理位置,中国
光绪绩溪县征收钱粮旬报时价册,地理位置,中国
契约杂件,地理位置,中国
崇祯十年卖契约,地理位置,中国
光绪十五年五月青阳县案卷,地理位置,中国
光绪安徽布政使司扎文,地理位置,中国
同治、光绪账册簿,地理位置,中国
弘光元年卖契约_1,地理位置,中国
光绪六年租账,地理位置,中国
光绪徽州府扎文_9,地理位置,中国
契约、租账,地理位置,中国
户部执照_1,地理位置,中国
嘉靖鱼鳞册,地理位置,中国
光绪绩溪县宗卷,地理位置,中国
绩溪县官租田册,地理位置,中国
奏折,地理位置,中国
光绪青阳县案卷,地理位置,中国
乾隆金氏重修锦绣社会簿,地理位置,中国
揭帖,地理位置,中国
同治、光绪绩溪县库册,地理位置,中国
光绪青阳县案卷_1,地理位置,中国
光绪绩溪县案卷_1,地理位置,中国
旌表圣旨,地理位置,中国
光绪祁门县栅民编册,地理位置,中国
万历九年鱼鳞册_1,地理位置,中国
光绪青阳县案卷_2,地理位置,中国
明剿虏事折,地理位置,中国
光绪典当写票簿,地理位置,中国
光绪青阳县案卷_3,地理位置,中国
鱼鳞册_2,地理位置,中国
光绪休宁县查保甲册,地理位置,中国
康熙丈量临坋弓口册,地理位置,中国
光绪青阳县案卷_4,地理位置,中国
光绪青阳县案卷_5,地理位置,中国
乾隆日用账簿,地理位置,中国
吴彦复家伩,地理位置,中国
婺源县户口循环册,地理位置,中国
光绪绩溪县案卷_2,地理位置,中国
