Subject,Predicate,Collection
National Museum of Scotland,包含,鼻烟壶_15
National Museum of Scotland,包含,鼻烟勺
National Museum of Scotland,包含,鼻烟壶_16
National Museum of Scotland,包含,鼻烟壶_17
National Museum of Scotland,包含,鼻烟勺_1
National Museum of Scotland,包含,鼻烟壶_18
National Museum of Scotland,包含,鼻烟勺_2
National Museum of Scotland,包含,鼻烟壶_19
National Museum of Scotland,包含,鼻烟勺_3
National Museum of Scotland,包含,鼻烟壶_20
National Museum of Scotland,包含,鼻烟勺_4
National Museum of Scotland,包含,鼻烟壶_21
National Museum of Scotland,包含,鼻烟勺_5
National Museum of Scotland,包含,鼻烟壶_22
National Museum of Scotland,包含,鼻烟勺_6
National Museum of Scotland,包含,鼻烟壶_23
National Museum of Scotland,包含,鼻烟瓶塞/勺子_4
National Museum of Scotland,包含,鼻烟壶_24
National Museum of Scotland,包含,鼻烟壶_25
National Museum of Scotland,包含,鼻烟壶_26
National Museum of Scotland,包含,鼻烟瓶塞_3
National Museum of Scotland,包含,鼻烟壶_27
National Museum of Scotland,包含,鼻烟壶_28
National Museum of Scotland,包含,鼻烟瓶塞_4
National Museum of Scotland,包含,鼻烟壶_29
National Museum of Scotland,包含,鼻烟壶_30
National Museum of Scotland,包含,鼻烟壶_31
National Museum of Scotland,包含,鼻烟瓶塞_5
National Museum of Scotland,包含,鼻烟壶_32
National Museum of Scotland,包含,鼻烟壶_33
National Museum of Scotland,包含,鼻烟壶_34
National Museum of Scotland,包含,鼻烟壶_35
National Museum of Scotland,包含,鼻烟瓶塞_6
National Museum of Scotland,包含,鼻烟壶_36
National Museum of Scotland,包含,鼻烟瓶塞_7
National Museum of Scotland,包含,鼻烟壶_37
National Museum of Scotland,包含,鼻烟壶_38
National Museum of Scotland,包含,鼻烟壶_39
National Museum of Scotland,包含,鼻烟壶_40
National Museum of Scotland,包含,鼻烟壶_41
National Museum of Scotland,包含,鼻烟壶_42
National Museum of Scotland,包含,鼻烟瓶塞_8
National Museum of Scotland,包含,鼻烟壶_43
National Museum of Scotland,包含,鼻烟瓶塞/勺子_5
National Museum of Scotland,包含,鼻烟壶_44
National Museum of Scotland,包含,鼻烟瓶塞_9
National Museum of Scotland,包含,鼻烟瓶架_2
National Museum of Scotland,包含,鼻烟壶_45
National Museum of Scotland,包含,鼻烟壶_46
National Museum of Scotland,包含,鼻烟瓶塞/勺子_6
National Museum of Scotland,包含,鼻烟壶_47
National Museum of Scotland,包含,鼻烟壶_48
National Museum of Scotland,包含,鼻烟壶_49
National Museum of Scotland,包含,鼻烟瓶塞/勺子_7
National Museum of Scotland,包含,鼻烟壶_50
National Museum of Scotland,包含,鼻烟壶_51
National Museum of Scotland,包含,鼻烟瓶塞/勺子_8
National Museum of Scotland,包含,鼻烟壶_52
National Museum of Scotland,包含,鼻烟瓶塞/勺子_9
National Museum of Scotland,包含,鼻烟壶_53
National Museum of Scotland,包含,花瓶_68
National Museum of Scotland,包含,鼻烟壶_54
National Museum of Scotland,包含,鼻烟壶_55
National Museum of Scotland,包含,鼻烟瓶塞/勺子_10
National Museum of Scotland,包含,鼻烟壶_56
National Museum of Scotland,包含,鼻烟壶_57
National Museum of Scotland,包含,鼻烟壶_58
National Museum of Scotland,包含,鼻烟瓶塞_10
National Museum of Scotland,包含,鼻烟壶_59
National Museum of Scotland,包含,鼻烟瓶塞/勺子_11
National Museum of Scotland,包含,鼻烟壶_60
National Museum of Scotland,包含,鼻烟瓶塞_11
National Museum of Scotland,包含,鼻烟壶_61
National Museum of Scotland,包含,鼻烟壶_62
National Museum of Scotland,包含,鼻烟壶_63
National Museum of Scotland,包含,鼻烟瓶塞_12
National Museum of Scotland,包含,鼻烟壶_64
National Museum of Scotland,包含,鼻烟壶_65
National Museum of Scotland,包含,鼻烟瓶塞_13
National Museum of Scotland,包含,鼻烟壶_66
National Museum of Scotland,包含,鼻烟壶_67
National Museum of Scotland,包含,鼻烟瓶塞/勺子_12
National Museum of Scotland,包含,鼻烟壶_68
National Museum of Scotland,包含,鼻烟瓶塞/勺子_13
National Museum of Scotland,包含,鼻烟壶_69
National Museum of Scotland,包含,鼻烟勺_7
National Museum of Scotland,包含,鼻烟壶_70
National Museum of Scotland,包含,鼻烟瓶塞/勺子_14
National Museum of Scotland,包含,鼻烟壶_71
National Museum of Scotland,包含,鼻烟瓶塞/勺子_15
National Museum of Scotland,包含,鼻烟壶_72
National Museum of Scotland,包含,鼻烟瓶塞/勺子_16
National Museum of Scotland,包含,鼻烟壶_73
National Museum of Scotland,包含,鼻烟壶_74
National Museum of Scotland,包含,鼻烟瓶塞/勺子_17
National Museum of Scotland,包含,鼻烟壶_75
National Museum of Scotland,包含,鼻烟瓶塞_14
National Museum of Scotland,包含,鼻烟壶_76
National Museum of Scotland,包含,鼻烟瓶塞_15
National Museum of Scotland,包含,鼻烟壶_77
National Museum of Scotland,包含,鼻烟壶_78
National Museum of Scotland,包含,鼻烟瓶塞/勺子_18
National Museum of Scotland,包含,鼻烟壶_79
National Museum of Scotland,包含,鼻烟瓶塞/勺子_19
National Museum of Scotland,包含,鼻烟壶_80
National Museum of Scotland,包含,鼻烟壶_81
National Museum of Scotland,包含,鼻烟瓶架_3
National Museum of Scotland,包含,鼻烟壶_82
National Museum of Scotland,包含,鼻烟壶_83
National Museum of Scotland,包含,鼻烟壶_84
National Museum of Scotland,包含,鼻烟瓶塞_16
National Museum of Scotland,包含,鼻烟壶_85
National Museum of Scotland,包含,鼻烟瓶塞_17
National Museum of Scotland,包含,鼻烟壶_86
National Museum of Scotland,包含,鼻烟瓶塞_18
National Museum of Scotland,包含,鼻烟壶_87
National Museum of Scotland,包含,鼻烟壶_88
National Museum of Scotland,包含,鼻烟壶_89
National Museum of Scotland,包含,鼻烟壶_90
National Museum of Scotland,包含,鼻烟壶_91
National Museum of Scotland,包含,鼻烟瓶塞/勺子_20
National Museum of Scotland,包含,鼻烟壶_92
National Museum of Scotland,包含,鼻烟瓶塞/勺子_21
National Museum of Scotland,包含,鼻烟壶_93
National Museum of Scotland,包含,鼻烟瓶塞/勺子_22
National Museum of Scotland,包含,鼻烟壶_94
National Museum of Scotland,包含,鼻烟壶_95
National Museum of Scotland,包含,鼻烟瓶架_4
National Museum of Scotland,包含,鼻烟壶_96
National Museum of Scotland,包含,鼻烟瓶塞/勺子_23
National Museum of Scotland,包含,鼻烟壶_97
National Museum of Scotland,包含,鼻烟瓶塞_19
National Museum of Scotland,包含,鼻烟壶_98
National Museum of Scotland,包含,鼻烟壶_99
National Museum of Scotland,包含,鼻烟瓶塞_20
National Museum of Scotland,包含,鼻烟壶_100
National Museum of Scotland,包含,鼻烟壶_101
National Museum of Scotland,包含,鼻烟壶_102
National Museum of Scotland,包含,鼻烟瓶塞/勺子_24
National Museum of Scotland,包含,鼻烟壶_103
National Museum of Scotland,包含,鼻烟壶塞/抹刀
National Museum of Scotland,包含,鼻烟壶_104
National Museum of Scotland,包含,鼻烟壶塞/抹刀_1
National Museum of Scotland,包含,鼻烟壶_105
National Museum of Scotland,包含,鼻烟壶_106
National Museum of Scotland,包含,鼻烟壶_107
National Museum of Scotland,包含,鼻烟瓶塞_21
National Museum of Scotland,包含,鼻烟壶_108
National Museum of Scotland,包含,鼻烟瓶塞_22
National Museum of Scotland,包含,鼻烟壶_109
National Museum of Scotland,包含,鼻烟瓶塞_23
National Museum of Scotland,包含,鼻烟壶_110
National Museum of Scotland,包含,鼻烟壶_111
National Museum of Scotland,包含,鼻烟瓶塞_24
National Museum of Scotland,包含,鼻烟壶_112
National Museum of Scotland,包含,鼻烟瓶塞/勺子_25
National Museum of Scotland,包含,鼻烟壶_113
National Museum of Scotland,包含,鼻烟壶_114
National Museum of Scotland,包含,鼻烟瓶塞_25
National Museum of Scotland,包含,鼻烟壶_115
National Museum of Scotland,包含,鼻烟瓶塞/勺子_26
National Museum of Scotland,包含,鼻烟壶_116
National Museum of Scotland,包含,鼻烟壶_117
National Museum of Scotland,包含,鼻烟瓶塞/勺子_27
National Museum of Scotland,包含,鼻烟壶_118
National Museum of Scotland,包含,鼻烟瓶塞/勺子_28
National Museum of Scotland,包含,鼻烟壶_119
National Museum of Scotland,包含,鼻烟瓶塞/勺子_29
National Museum of Scotland,包含,鼻烟壶_120
National Museum of Scotland,包含,鼻烟瓶塞/勺子_30
National Museum of Scotland,包含,鼻烟壶_121
National Museum of Scotland,包含,鼻烟瓶塞/勺子_31
National Museum of Scotland,包含,瓷砖_1
National Museum of Scotland,包含,瓷砖_2
National Museum of Scotland,包含,瓷砖、山脊
National Museum of Scotland,包含,瓷砖，饰面
National Museum of Scotland,包含,瓷砖，饰面_1
National Museum of Scotland,包含,瓷砖，饰面_2
National Museum of Scotland,包含,瓷砖、饰面/碎片
National Museum of Scotland,包含,瓷砖、饰面/碎片_1
National Museum of Scotland,包含,瓷砖、饰面/碎片_2
National Museum of Scotland,包含,瓷砖、饰面/碎片_3
National Museum of Scotland,包含,瓷砖、饰面/碎片_4
National Museum of Scotland,包含,瓷砖、饰面/碎片_5
National Museum of Scotland,包含,瓷砖/碎片
National Museum of Scotland,包含,瓷砖、饰面/碎片_6
National Museum of Scotland,包含,坟墓人物
National Museum of Scotland,包含,杯_24
National Museum of Scotland,包含,碗_41
National Museum of Scotland,包含,碗架_16
National Museum of Scotland,包含,碗_42
National Museum of Scotland,包含,坟墓人物_1
National Museum of Scotland,包含,坟墓人物_2
National Museum of Scotland,包含,人物/马
National Museum of Scotland,包含,人物看台_30
National Museum of Scotland,包含,埋葬罐
National Museum of Scotland,包含,花瓶_69
National Museum of Scotland,包含,花瓶_70
National Museum of Scotland,包含,李
National Museum of Scotland,包含,爵_2
National Museum of Scotland,包含,瓶_12
National Museum of Scotland,包含,Jar_1
National Museum of Scotland,包含,花瓶_71
National Museum of Scotland,包含,花瓶_72
National Museum of Scotland,包含,Jar_2
National Museum of Scotland,包含,碗_43
National Museum of Scotland,包含,耳杯_2
National Museum of Scotland,包含,图_87
National Museum of Scotland,包含,人物/女人
National Museum of Scotland,包含,人物/普通话？
National Museum of Scotland,包含,Jar_3
National Museum of Scotland,包含,Jar_4
National Museum of Scotland,包含,坟墓人物_3
National Museum of Scotland,包含,图_88
National Museum of Scotland,包含,耳杯_3
National Museum of Scotland,包含,太平间模型
National Museum of Scotland,包含,口哨
National Museum of Scotland,包含,坟墓人物_4
National Museum of Scotland,包含,图_89
National Museum of Scotland,包含,坟墓人物_5
National Museum of Scotland,包含,坟墓人物_6
National Museum of Scotland,包含,坟墓人物_7
National Museum of Scotland,包含,太平间模型_1
National Museum of Scotland,包含,钢包
National Museum of Scotland,包含,Jar_5
National Museum of Scotland,包含,罐子支架_1
National Museum of Scotland,包含,耳杯_4
National Museum of Scotland,包含,房子/模特
National Museum of Scotland,包含,房子，两层/模型
National Museum of Scotland,包含,粮仓瓮
National Museum of Scotland,包含,坟墓人物_8
National Museum of Scotland,包含,酒坛
National Museum of Scotland,包含,Jar_6
National Museum of Scotland,包含,碗_44
National Museum of Scotland,包含,花瓶_73
National Museum of Scotland,包含,花瓶_74
National Museum of Scotland,包含,墓门口
National Museum of Scotland,包含,图_90
National Museum of Scotland,包含,丁_3
National Museum of Scotland,包含,碗_45
National Museum of Scotland,包含,Jar_7
National Museum of Scotland,包含,Jar_8
National Museum of Scotland,包含,Jar_9
National Museum of Scotland,包含,人物/人_2
National Museum of Scotland,包含,图/母鸡
National Museum of Scotland,包含,图_91
National Museum of Scotland,包含,图_92
National Museum of Scotland,包含,图/老虎
National Museum of Scotland,包含,砖_1
National Museum of Scotland,包含,砖_2
National Museum of Scotland,包含,图_93
National Museum of Scotland,包含,碗/食物、坟墓/模型
National Museum of Scotland,包含,碗/食物、坟墓/模型_1
National Museum of Scotland,包含,碗/食物、坟墓/模型_2
