Collection,Predicate,Era
乾隆四十九年三月许含光卖田契（契254）,年代,清代
乾隆三十八年九月许西武卖田契（契253）,年代,清代
乾隆四十八年二月许景洛卖田契（契256),年代,清代
乾隆三十八年二月许景洛典田契（契255）,年代,清代
乾隆二十七年十一月汪序三等人卖田契,年代,清代
乾隆五十九年十月许君卜卖田契（契173）,年代,清代
乾隆二十八年九月程子如卖山契（契161）,年代,清代
乾隆六十年四月许隂宗退麦柮田契（契161）,年代,清代
乾隆五十四年周又景出卖地契,年代,清代
雍正五年十二月鲍右瞻当田契,年代,清代
雍正十一年三月鲍德裕当田约,年代,清代
康熙五十四年九月叶瑞先卖田契,年代,清代
康熙三十九年十二月毕子玉卖田契,年代,清代
康熙五十七年八月汪锡光退田批,年代,清代
康熙五十年十二月叶子龙卖田契,年代,清代
康熙四十三年三月叶子美卖田契,年代,清代
康熙三十二年十一月叶荣芝卖田契,年代,清代
康熙九年十二月吴一化卖田契,年代,清代
康熙十三年许老淮卖田契,年代,清代
康熙十三年三月吴茂枝卖田契,年代,清代
康熙十二年十月吴际壬卖田契,年代,清代
康熙十二年二月许士知卖田契,年代,清代
康熙十二年二月许奉三卖田契,年代,清代
康熙五年三月许老仪卖田契,年代,清代
顺治十七年八月许老尹（老仪）卖田契,年代,清代
吴氏流光堂謄契簿,年代,清代
康熙八年五月许恩德卖田契,年代,清代
康熙三年七月许沐远卖田契,年代,清代
康熙十五年八月许沐远卖田契,年代,清代
康熙十五年十二月吴一瑞卖地契,年代,清代
康熙十六年三月汪么谓卖塘契,年代,清代
康熙十六年三月洪时可卖田契,年代,清代
康熙十三年六月许似武卖田契,年代,清代
康熙十六年四月许怀德卖田契,年代,清代
天启六年卖契约,年代,清代
崇祯四年卖契约_1,年代,清代
崇祯七年卖契约,年代,清代
天启元年卖契约,年代,清代
万历四十年卖契约,年代,清代
崇祯十一年卖契约,年代,清代
天启七年卖契约,年代,清代
二十七都五图三甲契约底册,年代,清代
崇祯三年卖契约,年代,清代
嘉庆十八年十二月汪粲封田塘契,年代,清代
嘉庆十七年十二月程新彩卖田契,年代,清代
嘉庆三年正月许万钟等卖屋契,年代,清代
乾隆三年十月毕佛锡卖田契,年代,清代
乾隆三年十二月赵初高卖田契,年代,清代
嘉庆十一年五月丁元庶交税契,年代,清代
乾隆四十五年三月吴阿汪卖田契,年代,清代
乾隆四十五年三月黄瑶珍卖田契,年代,清代
乾隆四十三年十二月疑鹿卖田契,年代,清代
乾隆四十二年十二月张楚池卖地契,年代,清代
乾隆三十六年十二月吴沛如卖地契,年代,清代
乾隆三十五年三月胡方度卖田契,年代,清代
乾隆三十四年二月元熙调换地契,年代,清代
乾隆三十二年十一月许阿江卖田契,年代,清代
乾隆二十四年三十年吴根汉当卖田契,年代,清代
乾隆二十七年五月王轮元卖山契,年代,清代
乾隆二十五年四月汪恩成卖地契,年代,清代
乾隆十九年十二月许吾风卖田契,年代,清代
嘉庆十七年十二月许时年田卖契,年代,清代
嘉庆十八年二月洪养正卖田塘契,年代,清代
嘉庆十八年二月余廷墂卖田契,年代,清代
嘉庆十八年宋细顺卖田契,年代,清代
嘉庆十八年十月程奕昌卖田契,年代,清代
嘉庆十八年十月汪祖槐卖田契,年代,清代
嘉庆十八年十月陈义川卖田契,年代,清代
嘉庆二十二年十二月黄永视卖山树契,年代,清代
乾隆十九年十月汪子载绝卖文契,年代,清代
嘉庆十六年十二月鲍日怀卖田契,年代,清代
乾隆二十四年十月程梧宾卖田契,年代,清代
乾隆二十一年九月郝继祖卖田契（契269）,年代,清代
乾隆二十九年十二月程阿徐卖田契（契268）,年代,清代
乾隆二十四年八月詹思廉卖田契（契267）,年代,清代
乾隆四十九年八月鲍崑琦卖田契（契266）,年代,清代
同治元年三月汪方氏退小买田契,年代,清代
宣统元年十二月汪青山立加添,年代,清代
道光十一年正月许济泉卖屋契,年代,清代
同治九年六月程基填卖田契,年代,清代
同治三年十二月方观退光板小买田契,年代,清代
道光十二年八月仇锦堂小买田批,年代,清代
嘉庆当契,年代,清代
嘉庆二十三年十二月汪龙九等人卖田契,年代,清代
乾隆四十三年三月许汉循卖田契,年代,清代
乾隆三十五年五月黄天林卖地契,年代,清代
道光三年十二月程绣顾卖田契,年代,清代
同治元年正月张遂辉卖小买田契,年代,清代
道光二十四年正月许门胡氏卖田契,年代,清代
道光二年十二月程钖候卖田契,年代,清代
道光二十二年十二月丁殿蓂等卖地契,年代,清代
道光二十九年十二月汪晓初卖田塘契,年代,清代
道光十三年十一月刘汉亮卖田契,年代,清代
宣统元年十二月程澍之卖大小买田圹契,年代,清代
同治十一年十二月程兴壎卖田契,年代,清代
道光二十九年三月汪晓初卖田塘契,年代,清代
嘉庆十年三月许玉中卖田契,年代,清代
乾隆四十八年十一月程植卖田契,年代,清代
乾隆十三年十一月鲍应善卖田契,年代,清代
乾隆五十五年十二月程茂公卖田契,年代,清代
乾隆五十七年十二月以彰卖屋契,年代,清代
乾隆三年十月汪子严卖塘成地契,年代,清代
乾隆五十四年十月程青高卖田契,年代,清代
乾隆四十一年十一月程正云卖田契,年代,清代
嘉庆三年三月程德盛退小买田批,年代,清代
乾隆三十年八月程谷符卖田契,年代,清代
咸丰三年十月许煦卖田契,年代,清代
咸丰六年十二月许毕氏卖田契,年代,清代
咸丰元年十二月许阿黄卖田契,年代,清代
咸丰元年十二月洪光斗卖田塘契,年代,清代
咸丰七年九月申晋三卖田契,年代,清代
光绪二十三年十一月丁永言卖屋基地契,年代,清代
咸丰二年十二月许高推卖田契,年代,清代
咸丰元年十二月许广青卖大小买田契,年代,清代
乾隆四十九年十月汪古修卖田契,年代,清代
乾隆十三年十二月玖瑞卖田成地契,年代,清代
乾隆四十九年十二月汪古修卖田契,年代,清代
光绪三十四年七月许小桥卖大买田契,年代,清代
咸丰四年十二月许宝南转当店屋契,年代,清代
咸丰七年七月许耀明卖大买田契,年代,清代
咸丰元年十月洪光斗卖田契,年代,清代
咸丰七年十一月许慎修卖田塘契,年代,清代
咸丰十一年十二月胡新占卖小买田契,年代,清代
契约,年代,清代
咸丰八年七月许宅仁卖田契,年代,清代
嘉庆十八年三月许程氏卖田契,年代,清代
道光二十一年十二月许瑞阶卖田税契,年代,清代
同治元年正月胡上春卖大小买田契,年代,清代
道光二十九年十二月张观荣卖田塘契,年代,清代
嘉庆十九年八月汪友佳卖花地契,年代,清代
道光二十五年十月许纪勲卖田契,年代,清代
道光八年十二月许阿胡顶头小买田契,年代,清代
道光二十八年正月许它仁卖田塘契,年代,清代
乾隆十二年十二月胡非木卖地契,年代,清代
乾隆十三年八月程蔚山卖田契,年代,清代
道光二十九年八月张宽容卖小买田契,年代,清代
乾隆五十四年十二月汪氏卖田契,年代,清代
嘉庆十一年十二月程孙氏退小买田批,年代,清代
光绪二十五年六月程汪氏卖田塘契,年代,清代
光绪二十四年四月许仇氏卖田契,年代,清代
光绪三十三年十月许继伯退青苗小买田契,年代,清代
咸丰九年二月程冠群退小买田契,年代,清代
咸丰七年十二月许辉吉卖田契,年代,清代
咸丰七年十二月许阿郭卖田契,年代,清代
咸丰四年王阿金氏加割绝卖田契,年代,清代
咸丰六年十二月黄训和卖田契,年代,清代
咸丰七年九月申晋三退小买田契,年代,清代
咸丰元年九月汪垂曾卖田契,年代,清代
咸丰二年三月程书天卖大买田契,年代,清代
咸丰八年八月许士燦卖田契,年代,清代
咸丰三年十月胡文彩退青苗小买田契,年代,清代
光绪三十三年十月许继伯卖大买田塘契,年代,清代
咸丰四年十一月许达生卖田塘契,年代,清代
咸丰七年十二月许立亭卖田契,年代,清代
咸丰八年二月程秋涛卖田塘契,年代,清代
咸丰九年二月程冠群卖大买田契,年代,清代
咸丰三年九月许景文加伐典屋契,年代,清代
咸丰二年十二月许慎修卖田契,年代,清代
道光十三年九月王耀堂退小买田契,年代,清代
嘉庆九年二月汪阿吴卖田契,年代,清代
道光二十九年八月张宽容卖大买田契,年代,清代
乾隆十二年十二月胡非木卖田契,年代,清代
道光二十三年十二月许恕行卖田塘税契,年代,清代
道光八年十二月许阿胡卖田塘契,年代,清代
道光二十年八月许志衡退小买零田契,年代,清代
同治二年佃契,年代,清代
乾隆九、二十年卖田契,年代,清代
乾隆六十年二月茂瑶卖田契,年代,清代
乾隆五十三年二月立伦卖田契,年代,清代
乾隆五十六年十一月叶阿程卖田契,年代,清代
乾隆五十六年五月程仲威卖田契,年代,清代
咸丰当契,年代,清代
嘉庆十八年十二月卢大丽退小买田契,年代,清代
乾隆二十四年六月宋仲先卖田契,年代,清代
光绪十五年地契,年代,清代
嘉庆十三年典契,年代,清代
嘉庆五年当契,年代,清代
嘉庆六年卖契,年代,清代
嘉庆十八年当契,年代,清代
乾隆二十四年当契,年代,清代
道光三年割契,年代,清代
咸丰契约,年代,清代
嘉庆二十一年当契,年代,清代
雍正十二年卖契,年代,清代
乾隆四十一年卖契,年代,清代
嘉庆十八年当契_1,年代,清代
道光四年便契,年代,清代
嘉庆二十一年当契_1,年代,清代
道光卖女文契,年代,清代
道光三年绝卖契,年代,清代
道光三年十二月程光大卖田契,年代,清代
乾隆三十三年卖契,年代,清代
二年十二月汪鲍氏当大小买田塘契,年代,清代
道光三年割绝契,年代,清代
嘉庆二十年卖契,年代,清代
嘉庆十八年当契_2,年代,清代
布政使札文,年代,清代
徽州府正堂札文、安徽布政使司宪牌,年代,清代
光绪徽州府扎文,年代,清代
光绪徽州府扎文_1,年代,清代
光绪徽州府扎文_2,年代,清代
光绪徽州府扎文_3,年代,清代
光绪徽州府扎文_4,年代,清代
光绪徽州府扎文_5,年代,清代
光绪徽州府扎文_6,年代,清代
光绪徽州府扎文_7,年代,清代
光绪徽州府扎文_8,年代,清代
光绪绩溪县正堂告示_3,年代,清代
光绪绩溪县正堂告示_4,年代,清代
光绪绩溪县正堂告示_5,年代,清代
光绪二十七、三十三年合肥县告示,年代,清代
顺治业产执照,年代,清代
光绪二十二年四月安徽布政使司长盈库总收执照,年代,清代
光绪二十三年二月八日安徽布政使司长盈库总收执照,年代,清代
光绪户部执照国子监监照,年代,清代
光绪二十九年皖岸南监水程执照,年代,清代
道光吏部执照,年代,清代
嘉庆十八年当约,年代,清代
十七都二面伍甲鱼鳞图册,年代,清代
嘉庆十八年当契_3,年代,清代
嘉庆十年谷利银钱账,年代,清代
乾隆十一年议字,年代,清代
嘉庆二年会簿,年代,清代
道光七年租字,年代,清代
同治安徽布政使司宪牌_3,年代,清代
二十二都一图谭开吉实徵册,年代,清代
道光七年便民单,年代,清代
道光三年绝卖契_1,年代,清代
乾隆三十一年,年代,清代
咸丰元年租批,年代,清代
乾隆五十七年卖契,年代,清代
嘉庆二十五年租字_1,年代,清代
买契税单,年代,清代
光绪四年归户册,年代,清代
道光二十三年合同,年代,清代
道光七年卖契,年代,清代
二十二都一图王敦睦堂实徵册,年代,清代
康熙五十一年租批,年代,清代
乾隆二十三年租批,年代,清代
道光三年绝卖契_2,年代,清代
乾隆四十四年卖契,年代,清代
道光二十三年借谷票,年代,清代
嘉庆二十四年租字,年代,清代
嘉庆二十五年租批,年代,清代
乾隆三十三年卖契_1,年代,清代
嘉庆二十四租字,年代,清代
二十二都一图高运及实徵册,年代,清代
乾隆三十二年租批,年代,清代
嘉庆七年小卖契,年代,清代
乾隆四十二年租批,年代,清代
道光二十七年矩万簿,年代,清代
道光二十九年欠票,年代,清代
二十一都二图江学稼庐实徵册,年代,清代
嘉庆二十五年揽禁养人约,年代,清代
嘉庆十三年银钱账,年代,清代
嘉庆十年聚息银钱账簿,年代,清代
光绪六年租簿,年代,清代
嘉庆十八年当契_4,年代,清代
道光十六年借字,年代,清代
道光元年租批_6,年代,清代
二十二都二图苏梓记柱实徵册,年代,清代
嘉庆二年当契,年代,清代
二十都二图吕烈监实徵册,年代,清代
道光十二年税票,年代,清代
道光三十年租批_1,年代,清代
道光二十四年租批,年代,清代
同治九年十二月七日安徽布政使司宪牌,年代,清代
道光元年租批_7,年代,清代
乾隆二十二年滚单,年代,清代
乾隆三十五年卖契,年代,清代
嘉庆十二年聚息银钱账,年代,清代
